shot	time	lat	lon	depth
1992	94:173:10:14:01.232	40.794777	-124.651184	7.5
1993	94:173:10:14:20.799	40.794689	-124.650604	7.5
1994	94:173:10:14:40.326	40.794613	-124.650024	7.5
1995	94:173:10:14:59.813	40.794533	-124.649452	7.5
1996	94:173:10:15:19.254	40.794453	-124.64888	7.5
1997	94:173:10:15:38.653	40.79438	-124.6483	7.5
1998	94:173:10:15:58.059	40.794304	-124.647736	7.5
1999	94:173:10:16:17.455	40.794235	-124.647148	7.5
2000	94:173:10:16:36.871	40.794159	-124.646561	7.5
2001	94:173:10:16:56.361	40.79409	-124.645966	7.5
2002	94:173:10:17:15.928	40.794025	-124.645386	7.5
2003	94:173:10:17:35.572	40.793957	-124.644806	7.5
2004	94:173:10:17:55.304	40.793884	-124.644218	7.5
2005	94:173:10:18:15.082	40.793812	-124.643616	7.5
2006	94:173:10:18:34.908	40.793743	-124.642998	7.5
2007	94:173:10:18:54.777	40.793678	-124.642387	7.5
2008	94:173:10:19:14.604	40.793606	-124.641785	7.5
2009	94:173:10:19:34.392	40.793541	-124.641174	7.5
2010	94:173:10:19:54.099	40.793461	-124.640579	7.5
2011	94:173:10:20:13.728	40.793385	-124.639984	7.5
2012	94:173:10:20:33.257	40.793308	-124.639389	7.5
2013	94:173:10:20:52.723	40.793232	-124.638794	7.5
2014	94:173:10:21:12.160	40.793152	-124.638214	7.5
2015	94:173:10:21:31.572	40.793083	-124.637619	7.5
2016	94:173:10:21:51.007	40.793011	-124.637039	7.5
2017	94:173:10:22:10.485	40.792934	-124.636459	7.5
2018	94:173:10:22:30.042	40.792862	-124.635872	7.5
2019	94:173:10:22:49.682	40.79277	-124.635284	7.5
2020	94:173:10:23:09.427	40.792686	-124.634689	7.5
2021	94:173:10:23:29.258	40.792591	-124.634079	7.5
2022	94:173:10:23:49.164	40.792515	-124.633476	7.5
2023	94:173:10:24:09.092	40.792423	-124.632874	7.5
2024	94:173:10:24:29.040	40.792343	-124.632271	7.5
2025	94:173:10:24:48.975	40.792255	-124.631676	7.5
2026	94:173:10:25:08.883	40.792168	-124.631088	7.5
2027	94:173:10:25:28.770	40.792084	-124.630501	7.5
2028	94:173:10:25:48.609	40.792	-124.629921	7.5
2029	94:173:10:26:08.397	40.791916	-124.629341	7.5
2030	94:173:10:26:28.143	40.791836	-124.628761	7.5
2031	94:173:10:26:47.881	40.791752	-124.628189	7.5
2032	94:173:10:27:07.592	40.79166	-124.627602	7.5
2033	94:173:10:27:27.267	40.791576	-124.627007	7.5
2034	94:173:10:27:46.914	40.791481	-124.626427	7.5
2035	94:173:10:28:06.553	40.791389	-124.625839	7.5
2036	94:173:10:28:26.180	40.791294	-124.625275	7.5
2037	94:173:10:28:45.803	40.791214	-124.624702	7.5
2038	94:173:10:29:05.446	40.791119	-124.624123	7.5
2039	94:173:10:29:25.123	40.791039	-124.623558	7.5
2040	94:173:10:29:44.840	40.790962	-124.622993	7.5
2041	94:173:10:30:04.618	40.790871	-124.622421	7.5
2042	94:173:10:30:24.437	40.790794	-124.621841	7.5
2043	94:173:10:30:44.305	40.790707	-124.621262	7.5
2044	94:173:10:31:04.222	40.790619	-124.620682	7.5
2045	94:173:10:31:24.160	40.790535	-124.620087	7.5
2046	94:173:10:31:44.097	40.790443	-124.619507	7.5
2047	94:173:10:32:04.044	40.790348	-124.618927	7.5
2048	94:173:10:32:23.984	40.790257	-124.61834	7.5
2049	94:173:10:32:43.910	40.790173	-124.61776	7.5
2050	94:173:10:33:03.811	40.790092	-124.617172	7.5
2051	94:173:10:33:23.689	40.790009	-124.616585	7.5
2052	94:173:10:33:43.545	40.789921	-124.616005	7.5
2053	94:173:10:34:03.401	40.789822	-124.615425	7.5
2054	94:173:10:34:23.240	40.789742	-124.614861	7.5
2055	94:173:10:34:43.076	40.789642	-124.614288	7.5
2056	94:173:10:35:02.904	40.789539	-124.613724	7.5
2057	94:173:10:35:22.722	40.789452	-124.613136	7.5
2058	94:173:10:35:42.510	40.789341	-124.612564	7.5
2059	94:173:10:36:02.288	40.789242	-124.611984	7.5
2060	94:173:10:36:22.005	40.789131	-124.61142	7.5
2061	94:173:10:36:41.693	40.789032	-124.61084	7.5
2062	94:173:10:37:01.370	40.788929	-124.610268	7.5
2063	94:173:10:37:21.008	40.788822	-124.609711	7.5
2064	94:173:10:37:40.646	40.788727	-124.609146	7.5
2065	94:173:10:38:00.304	40.788639	-124.608589	7.5
2066	94:173:10:38:19.983	40.78854	-124.608009	7.5
2067	94:173:10:38:39.709	40.788433	-124.60743	7.5
2068	94:173:10:38:59.497	40.78833	-124.606857	7.5
2069	94:173:10:39:19.315	40.788212	-124.606285	7.5
2070	94:173:10:39:39.184	40.788109	-124.605705	7.5
2071	94:173:10:39:59.090	40.788006	-124.605125	7.5
2072	94:173:10:40:18.997	40.787903	-124.604553	7.5
2073	94:173:10:40:38.914	40.787804	-124.603981	7.5
2074	94:173:10:40:58.862	40.787704	-124.603416	7.5
2075	94:173:10:41:18.770	40.787609	-124.602844	7.5
2076	94:173:10:41:38.678	40.787506	-124.602295	7.5
2077	94:173:10:41:58.618	40.787411	-124.60173	7.5
2078	94:173:10:42:18.606	40.787312	-124.601181	7.5
2079	94:173:10:42:38.662	40.787209	-124.600632	7.5
2080	94:173:10:42:58.789	40.787106	-124.600082	7.5
2081	94:173:10:43:18.996	40.786999	-124.599518	7.5
2082	94:173:10:43:39.274	40.786884	-124.598946	7.5
2083	94:173:10:43:59.642	40.786785	-124.598373	7.5
2084	94:173:10:44:20.069	40.786682	-124.597801	7.5
2085	94:173:10:44:40.531	40.786575	-124.597229	7.5
2086	94:173:10:45:01.026	40.786457	-124.596657	7.5
2087	94:173:10:45:21.526	40.786346	-124.5961	7.5
2088	94:173:10:45:42.000	40.78624	-124.595535	7.5
2089	94:173:10:46:02.436	40.786133	-124.594978	7.5
2090	94:173:10:46:22.837	40.786041	-124.594414	7.5
2091	94:173:10:46:43.193	40.785942	-124.593857	7.5
2092	94:173:10:47:03.492	40.785831	-124.5933	7.5
2093	94:173:10:47:23.748	40.785736	-124.592743	7.5
2094	94:173:10:47:43.977	40.785622	-124.592194	7.5
2095	94:173:10:48:04.192	40.785515	-124.591637	7.5
2096	94:173:10:48:24.374	40.785408	-124.591087	7.5
2097	94:173:10:48:44.551	40.785297	-124.59053	7.5
2098	94:173:10:49:04.757	40.785198	-124.589973	7.5
2099	94:173:10:49:24.984	40.785091	-124.589409	7.5
2100	94:173:10:49:45.263	40.784977	-124.588844	7.5
2101	94:173:10:50:05.602	40.784866	-124.588272	7.5
2102	94:173:10:50:25.987	40.784748	-124.587723	7.5
2103	94:173:10:50:46.445	40.784657	-124.587158	7.5
2104	94:173:10:51:06.972	40.784569	-124.586594	7.5
2105	94:173:10:51:27.531	40.784477	-124.586014	7.5
2106	94:173:10:51:48.098	40.784386	-124.585434	7.5
2107	94:173:10:52:08.668	40.784317	-124.584854	7.5
2108	94:173:10:52:29.211	40.784222	-124.58429	7.5
2109	94:173:10:52:49.761	40.78413	-124.583725	7.5
2110	94:173:10:53:10.267	40.784027	-124.58316	7.5
2111	94:173:10:53:30.747	40.783928	-124.582596	7.5
2112	94:173:10:53:51.202	40.783836	-124.582031	7.5
2113	94:173:10:54:11.681	40.783733	-124.581467	7.5
2114	94:173:10:54:32.157	40.783642	-124.580894	7.5
2115	94:173:10:54:52.672	40.783573	-124.580315	7.5
2116	94:173:10:55:13.186	40.783501	-124.579735	7.5
2117	94:173:10:55:33.711	40.783432	-124.579147	7.5
2118	94:173:10:55:54.247	40.783371	-124.578568	7.5
2119	94:173:10:56:14.767	40.78331	-124.57798	7.5
2120	94:173:10:56:35.254	40.783241	-124.577377	7.5
2121	94:173:10:56:55.713	40.783169	-124.57679	7.5
2122	94:173:10:57:16.118	40.783077	-124.576195	7.5
2123	94:173:10:57:36.476	40.783005	-124.575592	7.5
2124	94:173:10:57:56.814	40.782932	-124.574997	7.5
2125	94:173:10:58:17.121	40.782867	-124.574402	7.5
2126	94:173:10:58:37.412	40.782795	-124.573822	7.5
2127	94:173:10:58:57.758	40.782726	-124.573227	7.5
2128	94:173:10:59:18.115	40.782658	-124.572632	7.5
2129	94:173:10:59:38.461	40.782585	-124.572044	7.5
2130	94:173:10:59:58.821	40.782505	-124.571457	7.5
2131	94:173:11:00:19.146	40.782433	-124.570869	7.5
2132	94:173:11:00:39.404	40.782341	-124.570274	7.5
2133	94:173:11:00:59.665	40.782257	-124.569679	7.5
2134	94:173:11:01:19.852	40.782177	-124.569069	7.5
2135	94:173:11:01:39.959	40.78207	-124.568466	7.5
2136	94:173:11:01:59.988	40.78196	-124.567871	7.5
2137	94:173:11:02:19.933	40.781849	-124.567284	7.5
2138	94:173:11:02:39.841	40.781746	-124.566689	7.5
2139	94:173:11:02:59.729	40.781654	-124.566093	7.5
2140	94:173:11:03:19.588	40.781548	-124.565521	7.5
2141	94:173:11:03:39.454	40.78146	-124.564941	7.5
2142	94:173:11:03:59.343	40.781372	-124.564362	7.5
2143	94:173:11:04:19.269	40.781265	-124.563782	7.5
2144	94:173:11:04:39.267	40.781204	-124.563202	7.5
2145	94:173:11:04:59.344	40.781128	-124.562607	7.5
2146	94:173:11:05:19.442	40.781059	-124.562012	7.5
2147	94:173:11:05:39.566	40.780979	-124.561432	7.5
2148	94:173:11:05:59.731	40.78091	-124.560829	7.5
2149	94:173:11:06:19.895	40.780834	-124.560242	7.5
2150	94:173:11:06:40.064	40.780758	-124.559654	7.5
2151	94:173:11:07:00.232	40.780682	-124.559059	7.5
2152	94:173:11:07:20.378	40.780609	-124.558472	7.5
2153	94:173:11:07:40.530	40.780525	-124.557877	7.5
2154	94:173:11:08:00.673	40.780449	-124.557289	7.5
2155	94:173:11:08:20.812	40.780365	-124.556694	7.5
2156	94:173:11:08:40.958	40.780285	-124.556114	7.5
2157	94:173:11:09:01.091	40.780212	-124.555527	7.5
2158	94:173:11:09:21.207	40.780144	-124.554924	7.5
2159	94:173:11:09:41.312	40.78006	-124.554344	7.5
2160	94:173:11:10:01.389	40.779995	-124.553749	7.5
2161	94:173:11:10:21.397	40.779915	-124.553162	7.5
2162	94:173:11:10:41.354	40.779839	-124.552582	7.5
2163	94:173:11:11:01.282	40.779751	-124.551994	7.5
2164	94:173:11:11:21.170	40.779678	-124.551414	7.5
2165	94:173:11:11:41.018	40.779591	-124.550835	7.5
2166	94:173:11:12:00.857	40.779499	-124.550255	7.5
2167	94:173:11:12:20.674	40.779411	-124.549675	7.5
2168	94:173:11:12:40.461	40.779331	-124.549095	7.5
2169	94:173:11:13:00.229	40.779251	-124.548515	7.5
2170	94:173:11:13:19.925	40.779175	-124.547966	7.5
2171	94:173:11:13:39.538	40.779095	-124.547417	7.5
2172	94:173:11:13:59.111	40.779034	-124.54686	7.5
2173	94:173:11:14:18.613	40.77895	-124.546303	7.5
2174	94:173:11:14:38.057	40.778881	-124.545731	7.5
2175	94:173:11:14:57.487	40.778816	-124.545158	7.5
2176	94:173:11:15:16.942	40.778755	-124.544601	7.5
2177	94:173:11:15:36.470	40.77869	-124.544037	7.5
2178	94:173:11:15:56.129	40.778625	-124.543472	7.5
2179	94:173:11:16:15.876	40.778568	-124.5429	7.5
2180	94:173:11:16:35.903	40.778496	-124.542328	7.5
2181	94:173:11:16:56.112	40.778416	-124.541756	7.5
2182	94:173:11:17:16.601	40.778347	-124.541153	7.5
2183	94:173:11:17:37.216	40.778267	-124.540565	7.5
2184	94:173:11:17:57.924	40.778183	-124.53997	7.5
2185	94:173:11:18:18.675	40.778084	-124.539383	7.5
2186	94:173:11:18:39.409	40.778011	-124.538788	7.5
2187	94:173:11:19:00.110	40.777935	-124.538193	7.5
2188	94:173:11:19:20.737	40.777882	-124.537613	7.5
2189	94:173:11:19:41.263	40.777798	-124.537033	7.5
2190	94:173:11:20:01.683	40.777714	-124.536461	7.5
2191	94:173:11:20:22.017	40.777634	-124.535904	7.5
2192	94:173:11:20:42.275	40.777573	-124.535339	7.5
2193	94:173:11:21:02.486	40.777512	-124.534782	7.5
2194	94:173:11:21:22.622	40.777447	-124.534225	7.5
2195	94:173:11:21:42.719	40.777397	-124.533669	7.5
2196	94:173:11:22:02.818	40.777328	-124.533112	7.5
2197	94:173:11:22:22.923	40.777271	-124.532555	7.5
2198	94:173:11:22:43.030	40.777206	-124.531998	7.5
2199	94:173:11:23:03.169	40.777142	-124.531441	7.5
2200	94:173:11:23:23.346	40.777088	-124.530884	7.5
2201	94:173:11:23:43.565	40.777012	-124.530342	7.5
2202	94:173:11:24:03.853	40.776939	-124.529793	7.5
2203	94:173:11:24:24.193	40.776871	-124.529236	7.5
2204	94:173:11:24:44.598	40.776806	-124.528664	7.5
2205	94:173:11:25:05.088	40.776722	-124.528099	7.5
2206	94:173:11:25:25.635	40.776649	-124.527512	7.5
2207	94:173:11:25:46.228	40.776592	-124.526932	7.5
2208	94:173:11:26:06.868	40.776531	-124.526344	7.5
2209	94:173:11:26:27.550	40.776478	-124.525764	7.5
2210	94:173:11:26:48.303	40.776405	-124.525169	7.5
2211	94:173:11:27:09.061	40.776329	-124.524597	7.5
2212	94:173:11:27:29.869	40.776257	-124.524017	7.5
2213	94:173:11:27:50.736	40.776184	-124.523438	7.5
2214	94:173:11:28:11.653	40.776108	-124.52285	7.5
2215	94:173:11:28:32.651	40.776028	-124.52224	7.5
2216	94:173:11:28:53.738	40.775963	-124.521629	7.5
2217	94:173:11:29:14.918	40.775887	-124.521019	7.5
2218	94:173:11:29:36.154	40.775814	-124.520401	7.5
2219	94:173:11:29:57.441	40.775753	-124.519791	7.5
2220	94:173:11:30:18.689	40.775684	-124.519173	7.5
2221	94:173:11:30:39.897	40.775616	-124.518562	7.5
2222	94:173:11:31:01.034	40.775547	-124.517952	7.5
2223	94:173:11:31:21.980	40.775478	-124.517357	7.5
2224	94:173:11:31:42.758	40.775414	-124.516769	7.5
2225	94:173:11:32:03.406	40.775349	-124.516182	7.5
2226	94:173:11:32:23.703	40.775295	-124.515587	7.5
2227	94:173:11:32:43.901	40.775211	-124.515007	7.5
2228	94:173:11:33:04.059	40.77515	-124.514427	7.5
2229	94:173:11:33:24.166	40.77507	-124.513847	7.5
2230	94:173:11:33:44.294	40.775005	-124.513268	7.5
2231	94:173:11:34:04.451	40.774937	-124.512688	7.5
2232	94:173:11:34:24.652	40.774872	-124.512115	7.5
2233	94:173:11:34:44.938	40.774815	-124.511536	7.5
2234	94:173:11:35:05.324	40.774754	-124.510956	7.5
2235	94:173:11:35:25.802	40.774696	-124.510361	7.5
2236	94:173:11:35:46.379	40.774647	-124.509766	7.5
2237	94:173:11:36:07.074	40.774582	-124.509178	7.5
2238	94:173:11:36:27.875	40.77454	-124.508583	7.5
2239	94:173:11:36:48.763	40.774483	-124.508003	7.5
2240	94:173:11:37:09.702	40.774433	-124.507401	7.5
2241	94:173:11:37:30.717	40.77438	-124.506805	7.5
2242	94:173:11:37:51.787	40.774326	-124.50621	7.5
2243	94:173:11:38:12.853	40.774261	-124.50563	7.5
2244	94:173:11:38:33.941	40.774216	-124.505058	7.5
2245	94:173:11:38:55.028	40.774189	-124.504494	7.5
2246	94:173:11:39:16.075	40.774155	-124.503914	7.5
2247	94:173:11:39:37.113	40.77412	-124.503326	7.5
2248	94:173:11:39:58.171	40.77409	-124.502739	7.5
2249	94:173:11:40:19.167	40.774036	-124.502121	7.5
2250	94:173:11:40:40.115	40.774014	-124.501495	7.5
2251	94:173:11:41:01.073	40.773975	-124.50087	7.5
2252	94:173:11:41:22.011	40.773949	-124.500259	7.5
2253	94:173:11:41:42.909	40.773933	-124.499649	7.5
2254	94:173:11:42:03.797	40.773922	-124.499039	7.5
2255	94:173:11:42:24.671	40.773903	-124.498428	7.5
2256	94:173:11:42:45.510	40.773884	-124.497818	7.5
2257	94:173:11:43:06.367	40.773861	-124.497215	7.5
2258	94:173:11:43:27.201	40.773849	-124.496635	7.5
2259	94:173:11:43:48.034	40.773819	-124.496048	7.5
2260	94:173:11:44:08.843	40.7738	-124.495468	7.5
2261	94:173:11:44:29.632	40.773769	-124.494881	7.5
2262	94:173:11:44:50.396	40.77375	-124.494301	7.5
2263	94:173:11:45:11.163	40.773727	-124.493713	7.5
2264	94:173:11:45:31.922	40.773689	-124.493134	7.5
2265	94:173:11:45:52.711	40.77367	-124.492554	7.5
2266	94:173:11:46:13.516	40.773651	-124.491966	7.5
2267	94:173:11:46:34.404	40.773617	-124.491386	7.5
2268	94:173:11:46:55.373	40.773582	-124.490799	7.5
2269	94:173:11:47:16.398	40.773544	-124.490219	7.5
2270	94:173:11:47:37.476	40.77351	-124.489639	7.5
2271	94:173:11:47:58.627	40.773479	-124.489059	7.5
2272	94:173:11:48:19.786	40.773464	-124.488464	7.5
2273	94:173:11:48:40.960	40.773426	-124.487869	7.5
2274	94:173:11:49:02.147	40.773407	-124.487282	7.5
2275	94:173:11:49:23.324	40.77338	-124.486702	7.5
2276	94:173:11:49:44.472	40.773357	-124.486122	7.5
2277	94:173:11:50:05.621	40.773327	-124.485535	7.5
2278	94:173:11:50:26.820	40.7733	-124.48494	7.5
2279	94:173:11:50:47.917	40.773266	-124.484352	7.5
2280	94:173:11:51:08.981	40.773228	-124.483757	7.5
2281	94:173:11:51:30.010	40.773197	-124.48317	7.5
2282	94:173:11:51:50.977	40.773163	-124.482582	7.5
2283	94:173:11:52:11.957	40.773132	-124.481995	7.5
2284	94:173:11:52:32.944	40.773109	-124.481407	7.5
2285	94:173:11:52:53.972	40.773083	-124.48082	7.5
2286	94:173:11:53:14.997	40.773071	-124.480217	7.5
2287	94:173:11:53:36.054	40.773045	-124.479614	7.5
2288	94:173:11:53:57.142	40.77301	-124.479012	7.5
2289	94:173:11:54:18.210	40.772999	-124.478401	7.5
2290	94:173:11:54:39.279	40.772942	-124.477798	7.5
2291	94:173:11:55:00.385	40.772888	-124.477196	7.5
2292	94:173:11:55:21.442	40.772827	-124.476593	7.5
2293	94:173:11:55:42.491	40.772766	-124.475983	7.5
2294	94:173:11:56:03.569	40.772682	-124.475388	7.5
2295	94:173:11:56:24.601	40.77261	-124.474785	7.5
2296	94:173:11:56:45.617	40.772549	-124.474182	7.5
2297	94:173:11:57:06.615	40.772484	-124.473579	7.5
2298	94:173:11:57:27.558	40.772434	-124.472984	7.5
2299	94:173:11:57:48.485	40.772354	-124.472382	7.5
2300	94:173:11:58:09.364	40.772285	-124.471786	7.5
2301	94:173:11:58:30.231	40.772217	-124.471191	7.5
2302	94:173:11:58:51.089	40.772156	-124.470589	7.5
2303	94:173:11:59:11.896	40.772095	-124.469986	7.5
2304	94:173:11:59:32.678	40.77203	-124.469383	7.5
2305	94:173:11:59:53.430	40.771973	-124.468773	7.5
2306	94:173:12:00:14.110	40.771912	-124.468193	7.5
2307	94:173:12:00:34.756	40.771854	-124.467628	7.5
2308	94:173:12:00:55.363	40.771805	-124.467056	7.5
2309	94:173:12:01:15.932	40.771755	-124.466476	7.5
2310	94:173:12:01:36.470	40.771706	-124.465889	7.5
2311	94:173:12:01:56.978	40.771656	-124.465309	7.5
2312	94:173:12:02:17.435	40.771603	-124.464729	7.5
2313	94:173:12:02:37.905	40.771557	-124.464149	7.5
2314	94:173:12:02:58.379	40.771511	-124.46357	7.5
2315	94:173:12:03:18.848	40.771465	-124.46299	7.5
2316	94:173:12:03:39.335	40.771416	-124.46241	7.5
2317	94:173:12:03:59.843	40.771378	-124.46183	7.5
2318	94:173:12:04:20.399	40.771332	-124.461258	7.5
2319	94:173:12:04:40.968	40.771286	-124.460686	7.5
2320	94:173:12:05:01.555	40.77124	-124.460114	7.5
2321	94:173:12:05:22.162	40.771198	-124.459526	7.5
2322	94:173:12:05:42.752	40.771152	-124.458939	7.5
2323	94:173:12:06:03.308	40.771095	-124.458366	7.5
2324	94:173:12:06:23.926	40.771049	-124.457771	7.5
2325	94:173:12:06:44.483	40.770992	-124.457199	7.5
2326	94:173:12:07:04.989	40.770943	-124.456612	7.5
2327	94:173:12:07:25.420	40.770897	-124.456032	7.5
2328	94:173:12:07:45.766	40.770836	-124.45546	7.5
2329	94:173:12:08:06.053	40.77079	-124.454887	7.5
2330	94:173:12:08:26.260	40.770744	-124.45433	7.5
2331	94:173:12:08:46.439	40.770702	-124.453766	7.5
2332	94:173:12:09:06.597	40.770657	-124.453201	7.5
2333	94:173:12:09:26.741	40.770622	-124.452629	7.5
2334	94:173:12:09:46.882	40.770576	-124.452065	7.5
2335	94:173:12:10:07.039	40.770531	-124.451485	7.5
2336	94:173:12:10:27.207	40.770485	-124.450905	7.5
2337	94:173:12:10:47.395	40.770447	-124.450317	7.5
2338	94:173:12:11:07.627	40.770409	-124.44973	7.5
2339	94:173:12:11:27.860	40.770374	-124.449142	7.5
2340	94:173:12:11:48.160	40.770329	-124.448555	7.5
2341	94:173:12:12:08.395	40.77029	-124.447968	7.5
2342	94:173:12:12:28.645	40.770252	-124.447365	7.5
2343	94:173:12:12:48.881	40.77021	-124.44677	7.5
2344	94:173:12:13:09.099	40.770172	-124.446182	7.5
2345	94:173:12:13:29.307	40.770142	-124.445618	7.5
2346	94:173:12:13:49.535	40.770088	-124.445061	7.5
2347	94:173:12:14:09.772	40.77005	-124.444489	7.5
2348	94:173:12:14:30.059	40.77	-124.443916	7.5
2349	94:173:12:14:50.399	40.769936	-124.443336	7.5
2350	94:173:12:15:10.786	40.769878	-124.442764	7.5
2351	94:173:12:15:31.242	40.769821	-124.442184	7.5
2352	94:173:12:15:51.770	40.769764	-124.441605	7.5
2353	94:173:12:16:12.359	40.769714	-124.441017	7.5
2354	94:173:12:16:33.017	40.769657	-124.44043	7.5
2355	94:173:12:16:53.744	40.769577	-124.439842	7.5
2356	94:173:12:17:14.500	40.769501	-124.439232	7.5
2357	94:173:12:17:35.290	40.769417	-124.438606	7.5
2358	94:173:12:17:56.127	40.769329	-124.437981	7.5
2359	94:173:12:18:16.953	40.769253	-124.437363	7.5
2360	94:173:12:18:37.789	40.769157	-124.436752	7.5
2361	94:173:12:18:58.648	40.769051	-124.436142	7.5
2362	94:173:12:19:19.485	40.768951	-124.435547	7.5
2363	94:173:12:19:40.332	40.768856	-124.434952	7.5
2364	94:173:12:20:01.201	40.768764	-124.434349	7.5
2365	94:173:12:20:22.058	40.768673	-124.433746	7.5
2366	94:173:12:20:42.936	40.768585	-124.433128	7.5
2367	94:173:12:21:03.764	40.768486	-124.432533	7.5
2368	94:173:12:21:24.550	40.768402	-124.431931	7.5
2369	94:173:12:21:45.310	40.768307	-124.431351	7.5
2370	94:173:12:22:06.067	40.768223	-124.430756	7.5
2371	94:173:12:22:26.825	40.768135	-124.430168	7.5
2372	94:173:12:22:47.592	40.768051	-124.429573	7.5
2373	94:173:12:23:08.358	40.767956	-124.42897	7.5
2374	94:173:12:23:29.127	40.767872	-124.428368	7.5
2375	94:173:12:23:49.904	40.767792	-124.427765	7.5
2376	94:173:12:24:10.692	40.767731	-124.427162	7.5
2377	94:173:12:24:31.501	40.767654	-124.426559	7.5
2378	94:173:12:24:52.325	40.767563	-124.425964	7.5
2379	94:173:12:25:13.174	40.767464	-124.425377	7.5
2380	94:173:12:25:34.032	40.76738	-124.424782	7.5
2381	94:173:12:25:54.940	40.767296	-124.424187	7.5
2382	94:173:12:26:15.857	40.767216	-124.423599	7.5
2383	94:173:12:26:36.794	40.767132	-124.423012	7.5
2384	94:173:12:26:57.792	40.767048	-124.422424	7.5
2385	94:173:12:27:18.782	40.766956	-124.421829	7.5
2386	94:173:12:27:39.778	40.766876	-124.421227	7.5
2387	94:173:12:28:00.804	40.766796	-124.420624	7.5
2388	94:173:12:28:21.802	40.76672	-124.420029	7.5
2389	94:173:12:28:42.782	40.766636	-124.419426	7.5
2390	94:173:12:29:03.710	40.766552	-124.418831	7.5
2391	94:173:12:29:24.593	40.766483	-124.418243	7.5
2392	94:173:12:29:45.431	40.766388	-124.417664	7.5
2393	94:173:12:30:06.243	40.766296	-124.417084	7.5
2394	94:173:12:30:26.960	40.766212	-124.416496	7.5
2395	94:173:12:30:47.606	40.766094	-124.415932	7.5
2396	94:173:12:31:08.253	40.76598	-124.415352	7.5
2397	94:173:12:31:28.852	40.765862	-124.41478	7.5
2398	94:173:12:31:49.378	40.765762	-124.414192	7.5
2399	94:173:12:32:09.880	40.765663	-124.413612	7.5
2400	94:173:12:32:30.343	40.765564	-124.413048	7.5
2401	94:173:12:32:50.763	40.765461	-124.412476	7.5
2402	94:173:12:33:11.169	40.765343	-124.411903	7.5
2403	94:173:12:33:31.566	40.765244	-124.411308	7.5
2404	94:173:12:33:51.957	40.765144	-124.410713	7.5
2405	94:173:12:34:12.350	40.76506	-124.410133	7.5
2406	94:173:12:34:32.760	40.764965	-124.409554	7.5
2407	94:173:12:34:53.197	40.76487	-124.408966	7.5
2408	94:173:12:35:13.646	40.764767	-124.408379	7.5
2409	94:173:12:35:34.142	40.764671	-124.407784	7.5
2410	94:173:12:35:54.722	40.764576	-124.407188	7.5
2411	94:173:12:36:15.267	40.764484	-124.406593	7.5
2412	94:173:12:36:35.827	40.764381	-124.405991	7.5
2413	94:173:12:36:56.393	40.764286	-124.405396	7.5
2414	94:173:12:37:16.911	40.764191	-124.404793	7.5
2415	94:173:12:37:37.386	40.764091	-124.404205	7.5
2416	94:173:12:37:57.808	40.763977	-124.40361	7.5
2417	94:173:12:38:18.122	40.763855	-124.40303	7.5
2418	94:173:12:38:38.382	40.76376	-124.402443	7.5
2419	94:173:12:38:58.571	40.76366	-124.401863	7.5
2420	94:173:12:39:18.689	40.763573	-124.401283	7.5
2421	94:173:12:39:38.764	40.763485	-124.400711	7.5
2422	94:173:12:39:58.842	40.763401	-124.400139	7.5
2423	94:173:12:40:18.912	40.763306	-124.399544	7.5
2424	94:173:12:40:39.009	40.763233	-124.398941	7.5
2425	94:173:12:40:59.153	40.763142	-124.398346	7.5
2426	94:173:12:41:19.281	40.763058	-124.397758	7.5
2427	94:173:12:41:39.448	40.762981	-124.397171	7.5
2428	94:173:12:41:59.628	40.76289	-124.396576	7.5
2429	94:173:12:42:19.807	40.76281	-124.395966	7.5
2430	94:173:12:42:40.014	40.76273	-124.395348	7.5
2431	94:173:12:43:00.220	40.762638	-124.394737	7.5
2432	94:173:12:43:20.376	40.762566	-124.394119	7.5
2433	94:173:12:43:40.535	40.762463	-124.393509	7.5
2434	94:173:12:44:00.699	40.762383	-124.392899	7.5
2435	94:173:12:44:20.802	40.762283	-124.392303	7.5
2436	94:173:12:44:40.861	40.762196	-124.391701	7.5
2437	94:173:12:45:00.889	40.762104	-124.391106	7.5
2438	94:173:12:45:20.834	40.762012	-124.390533	7.5
2439	94:173:12:45:40.735	40.761921	-124.389954	7.5
2440	94:173:12:46:00.588	40.761841	-124.389374	7.5
2441	94:173:12:46:20.386	40.761745	-124.388794	7.5
2442	94:173:12:46:40.213	40.761665	-124.388214	7.5
2443	94:173:12:47:00.084	40.761585	-124.387634	7.5
2444	94:173:12:47:19.990	40.761513	-124.387054	7.5
2445	94:173:12:47:39.997	40.761421	-124.386475	7.5
2446	94:173:12:48:00.076	40.761337	-124.385887	7.5
2447	94:173:12:48:20.231	40.761265	-124.385307	7.5
2448	94:173:12:48:40.460	40.761173	-124.384727	7.5
2449	94:173:12:49:00.720	40.761074	-124.384148	7.5
2450	94:173:12:49:20.970	40.760983	-124.38356	7.5
2451	94:173:12:49:41.234	40.760891	-124.382973	7.5
2452	94:173:12:50:01.480	40.760796	-124.382378	7.5
2453	94:173:12:50:21.649	40.760704	-124.381798	7.5
2454	94:173:12:50:41.797	40.76062	-124.381203	7.5
2455	94:173:12:51:01.936	40.760525	-124.380623	7.5
2456	94:173:12:51:22.031	40.760441	-124.380035	7.5
2457	94:173:12:51:42.109	40.760345	-124.379456	7.5
